NODE_ID,log_date,Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
e00fce68fb8a948ec07bb826,2021-11-16.1,1637102658,45.794678,12.651520,0.000000,0.000000,0.000000,0.273438,-0.781441,3.925781,143.003677,1470.000000,2498.812500,11.437500,1457.625000,2499.187500,12.375000,355,30.972290,11.359959,450,30.194092,12.126347
e00fce68fb8a948ec07bb826,2021-11-16.1,1637103620,46.139526,11.962585,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,51.575092,1455.375000,2498.625000,11.437500,1441.687500,2499.375000,12.562500,351,31.201172,10.751125,445,30.406189,11.546883
e00fce68fb8a948ec07bb826,2021-11-16.1,1637104582,46.697998,11.516647,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,52.356533,1440.937500,2498.625000,11.437500,1426.312500,2499.375000,12.375000,367,31.365967,10.241093,447,30.593872,10.983444
e00fce68fb8a948ec07bb826,2021-11-16.1,1637105544,47.097778,10.961227,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,53.137974,1427.062500,2498.625000,11.437500,1412.250000,2499.375000,12.375000,347,31.660461,9.832531,451,30.854797,10.558861
e00fce68fb8a948ec07bb826,2021-11-16.1,1637106659,47.850037,10.662155,0.000000,0.000000,0.000000,0.273438,-0.781441,3.906250,150.036636,1412.437500,2499.000000,11.625000,1397.437500,2499.375000,12.375000,357,31.980896,9.394600,446,31.182861,10.120926
e00fce68fb8a948ec07bb826,2021-11-16.1,1637107621,48.341370,10.202866,0.000000,0.000000,0.000000,0.312500,-1.172161,3.945312,52.356533,1400.812500,2498.437500,11.625000,1386.375000,2499.187500,12.375000,359,32.189941,9.124893,462,31.422424,9.784466
e00fce68fb8a948ec07bb826,2021-11-16.1,1637108583,48.678589,9.965210,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,53.137974,1390.125000,2498.625000,11.437500,1376.250000,2499.187500,12.375000,368,32.461548,8.841839,453,31.665039,9.501411
e00fce68fb8a948ec07bb826,2021-11-16.1,1637109545,48.989868,9.572678,0.000000,0.000000,0.000000,0.312500,-1.172161,3.945312,52.356533,1380.187500,2498.437500,11.437500,1366.687500,2499.187500,12.562500,348,32.615662,8.574806,456,31.855774,9.178303
e00fce68fb8a948ec07bb826,2021-11-16.1,1637110679,49.133301,9.441833,0.000000,0.000000,0.000000,0.312500,-0.781441,3.925781,141.440781,1368.937500,2498.812500,11.625000,1356.187500,2499.187500,12.562500,353,32.887268,8.235676,442,32.162476,8.868542
e00fce68fb8a948ec07bb826,2021-11-16.1,1637111641,49.536133,9.142761,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,52.356533,1360.125000,2498.437500,11.625000,1347.750000,2499.375000,12.562500,363,33.029175,7.992676,439,32.324219,8.585487
