DeviceID = e00fce682c26b88b84ab26f2	Firmware Version = 3.1.0	Software Version = 0.0.0
Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
1638452349,16.183472,-0.371475,0.005554,0.006348,0.007538,4.785156,1.562882,3.945312,137.533569,1138.687500,2497.875000,11.062500,1158.000000,2497.875000,10.312500,8944,59.599304,2.705425,5397,57.647705,1.944382
1638453310,16.331482,0.525742,0.027832,0.025452,0.025940,5.820312,21.098900,3.984375,41.416363,1136.812500,2497.875000,11.250000,1156.687500,2497.687500,10.312500,8870,59.785461,2.646679,5388,57.789612,1.872280
1638454271,15.573120,4.082565,0.074371,0.064423,0.061340,5.625000,94.945061,4.003906,41.416363,1135.312500,2497.875000,11.250000,1155.375000,2497.687500,10.500000,8832,59.906006,2.617302,5306,57.885742,1.829556
1638455232,15.133667,6.293564,0.028137,0.033478,0.038513,4.218750,296.556763,4.082031,39.853481,1134.000000,2497.875000,11.250000,1154.250000,2497.875000,10.500000,8754,60.066223,2.577248,5314,58.045959,1.816204
1638456327,15.255737,8.662109,0.029816,0.038422,0.045502,4.277344,393.455444,4.101562,132.063492,1132.687500,2497.875000,11.250000,1152.937500,2497.875000,10.500000,8746,60.234070,2.518501,5267,58.230591,1.786831
1638457288,14.653015,12.429886,0.040192,0.049744,0.057465,4.375000,453.235657,4.160156,38.290596,1132.125000,2497.875000,11.250000,1151.812500,2497.875000,10.500000,8743,60.375977,2.491798,5259,58.377075,1.760128
1638458249,14.218140,16.691666,0.041260,0.052765,0.061584,5.937500,214.114777,4.082031,39.072041,1131.937500,2497.875000,11.250000,1150.875000,2497.875000,10.500000,8723,60.519409,2.478447,5197,58.528137,1.802853
1638459210,13.536072,21.068268,0.043152,0.055756,0.065338,5.937500,204.346756,4.082031,39.072041,1132.500000,2498.250000,11.250000,1150.312500,2497.875000,10.500000,8647,60.656738,2.422371,5212,58.674622,1.898987
1638460326,12.835693,25.589066,0.046997,0.061005,0.070526,6.093750,183.638580,4.042969,173.479858,3879.750000,3456.375000,0.000000,1149.750000,2497.875000,10.500000,8609,60.858154,2.406349,5158,58.816528,2.085907
1638461287,12.251282,28.715973,0.048798,0.063995,0.074127,6.093750,182.857147,4.082031,37.509159,1136.625000,2498.250000,11.250000,1149.750000,2497.687500,10.500000,8575,61.022949,2.392998,5185,58.956909,2.267490
1638462248,11.880493,31.479721,0.060303,0.075775,0.085968,6.250000,174.261307,4.082031,37.509159,1140.375000,2498.250000,11.250000,1150.125000,2497.875000,10.312500,8629,61.183167,2.422371,5280,59.121704,2.465096
1638463209,11.575317,33.418350,0.056122,0.073303,0.083435,6.250000,170.744812,4.082031,38.290596,1144.312500,2498.062500,11.250000,1150.875000,2497.875000,10.500000,8611,61.306763,2.406349,5270,59.255981,2.662701
1638464323,11.196899,35.915070,0.060089,0.078339,0.088531,6.093750,165.274719,4.062500,150.036636,1149.375000,2498.437500,11.250000,1152.375000,2498.250000,10.500000,8579,61.471558,2.462425,5334,59.407043,2.919052
1638465284,11.056519,37.613373,0.066528,0.085846,0.095581,6.250000,161.758240,4.101562,36.727718,1154.437500,2498.437500,11.250000,1153.875000,2497.687500,10.500000,8554,61.682129,2.547874,5363,59.576416,3.156712
1638466245,11.422729,36.547928,0.094788,0.112030,0.120422,6.093750,178.559235,4.101562,37.509159,1159.687500,2498.250000,11.250000,1155.937500,2498.062500,10.500000,8576,61.851501,2.577248,5410,59.745789,3.381020
1638467206,11.572266,34.630661,0.083466,0.104858,0.113495,6.250000,168.400497,4.101562,37.509159,1165.312500,2498.437500,11.250000,1158.187500,2497.875000,10.500000,8626,62.043762,2.617302,5477,59.872437,3.594643
