DeviceID = e00fce6856706b033b691f8b	Firmware Version = 3.1.0	Software Version = 0.0.0
Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
1636560454,9.494019,17.693024,0.159454,0.157104,0.159882,0.312500,-1.562882,3.593750,42.197800,1215.750000,2498.250000,12.750000,1224.937500,2498.625000,12.187500,5813,65.182495,4.887085,2697,67.604065,4.977875
1636561415,9.561157,18.074875,0.163025,0.159180,0.161835,0.312500,-0.781441,3.593750,42.979244,1221.562500,2498.250000,12.750000,1227.187500,2498.812500,12.187500,5861,65.365601,4.969864,2718,67.687988,5.204853
1636562376,9.248352,19.207077,0.188110,0.184387,0.186890,0.312500,-1.172161,3.593750,42.979244,1227.187500,2498.250000,12.750000,1230.187500,2499.000000,12.187500,5908,65.509033,5.044632,2726,67.820740,5.415810
1636563510,9.103394,20.595627,0.203613,0.199219,0.201385,0.312500,-1.172161,3.554688,143.785110,1233.562500,2498.250000,12.750000,1233.750000,2499.000000,12.000000,5929,65.663147,5.114059,2738,67.979431,5.653469
1636564471,9.042358,21.711807,0.212738,0.209351,0.211609,0.312500,-1.172161,3.593750,42.979244,1239.750000,2498.250000,12.562500,1236.937500,2498.812500,12.187500,5928,65.814209,5.226215,2777,68.127441,5.909821
1636565432,8.985901,23.661118,0.216888,0.216339,0.219330,0.312500,-1.172161,3.593750,42.979244,1245.937500,2498.250000,12.562500,1240.500000,2498.812500,12.000000,5995,65.979004,5.308994,2811,68.244934,6.190205
1636566393,9.056091,22.974854,0.217010,0.213654,0.216980,0.312500,-1.172161,3.593750,43.760685,1252.687500,2498.250000,12.562500,1244.250000,2498.812500,12.187500,5977,66.075134,5.437172,2859,68.322754,6.454567
1636567528,8.955383,24.107056,0.217316,0.218079,0.220795,0.312500,-1.172161,3.554688,160.976791,1260.000000,2498.250000,12.750000,1249.125000,2498.812500,12.000000,6034,66.267395,5.506599,2884,68.432617,6.697567
1636568489,8.601379,26.173859,0.003815,0.003738,0.003738,0.000000,0.000000,0.000000,0.000000,1266.187500,2498.062500,12.750000,1253.250000,2498.812500,12.000000,6065,66.395569,5.645458,2911,68.542480,6.892502
1636569449,8.766174,25.613098,0.181213,0.183563,0.185547,0.312500,-1.172161,3.593750,42.979244,1272.375000,2498.250000,12.750000,1257.187500,2499.000000,12.187500,6068,66.523743,5.786983,2936,68.676758,7.172886
1636570410,8.714294,26.555710,0.003586,0.003540,0.003540,0.000000,0.000000,0.000000,0.000000,1278.375000,2498.250000,12.562500,1261.500000,2499.187500,12.187500,6110,66.644287,5.888458,2969,68.745422,7.383842
1636571536,8.969116,24.547653,0.172363,0.167511,0.170197,0.312500,-1.172161,3.554688,214.114777,1284.937500,2498.250000,12.562500,1266.375000,2499.000000,12.000000,6205,66.813660,6.056686,3028,68.864441,7.637524
1636572497,8.987427,24.192505,0.003159,0.003067,0.003098,0.000000,0.000000,0.000000,0.000000,1290.375000,2498.250000,12.562500,1270.500000,2498.812500,12.000000,6214,66.941833,6.182194,3035,68.931580,7.736324
