NODE_ID,log_date,Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
e00fce682c26b88b84ab26f2,2001-01-01.1,978361593,29.481506,21.695786,0.004272,0.003906,0.002441,0.312500,-0.781441,3.964844,47.667889,1690.875000,2499.187500,11.437500,1691.062500,2498.437500,10.875000,546,21.377563,21.365685,461,21.203613,21.416420
e00fce682c26b88b84ab26f2,2001-01-01.1,978362709,29.476929,21.850662,0.004272,0.003906,0.002441,0.312500,-0.781441,3.945312,142.222229,1691.437500,2498.812500,11.625000,1690.687500,2498.437500,10.875000,531,21.301270,21.365685,463,21.217346,21.443123
e00fce682c26b88b84ab26f2,2001-01-01.1,978363671,29.536438,21.954803,0.004272,0.003906,0.002441,0.312500,-0.781441,3.964844,47.667889,1692.562500,2499.000000,11.625000,1691.437500,2498.437500,10.875000,530,21.336365,21.437782,498,21.237183,21.515221
e00fce682c26b88b84ab26f2,2001-01-01.1,978364633,29.818726,21.954803,0.004272,0.003906,0.002441,0.312500,-0.781441,3.964844,48.449329,1692.562500,2498.812500,11.625000,1692.000000,2498.437500,10.875000,544,21.397400,21.424431,497,21.267700,21.501869
e00fce682c26b88b84ab26f2,2001-01-01.1,978365595,30.061340,21.821289,0.002441,0.002197,0.001465,0.312500,-0.781441,3.964844,47.667889,1691.250000,2499.187500,11.625000,1690.875000,2498.625000,10.875000,539,21.484375,21.381706,489,21.336365,21.443123
e00fce682c26b88b84ab26f2,2001-01-01.1,978366713,30.073547,21.789246,0.002441,0.002197,0.001465,0.312500,-0.781441,3.945312,143.003677,1687.875000,2499.187500,11.625000,1688.437500,2498.437500,10.875000,534,21.537781,21.240173,468,21.374512,21.304268
e00fce682c26b88b84ab26f2,2001-01-01.1,978367675,29.942322,21.703796,0.002441,0.002197,0.001465,0.312500,-0.781441,3.964844,47.667889,1687.500000,2499.000000,11.437500,1687.875000,2498.250000,10.875000,537,21.580505,21.226822,503,21.432495,21.290916
e00fce682c26b88b84ab26f2,2001-01-01.1,978368637,29.910278,21.821289,0.004272,0.003906,0.002441,0.312500,-0.781441,3.964844,47.667889,1688.062500,2499.000000,11.625000,1687.875000,2498.625000,10.875000,542,21.583557,21.253532,463,21.447754,21.330971
e00fce682c26b88b84ab26f2,2001-01-01.1,978369599,30.010986,21.765213,0.002441,0.002197,0.001465,0.312500,-0.781441,3.964844,47.667889,1688.625000,2499.000000,11.437500,1688.250000,2498.625000,10.875000,538,21.598816,21.269554,470,21.478271,21.346992
e00fce682c26b88b84ab26f2,2001-01-01.1,978370696,30.023193,21.821289,0.004272,0.003906,0.002441,0.312500,-0.781441,3.945312,143.003677,1689.000000,2499.000000,11.625000,1688.437500,2498.437500,10.875000,537,21.662903,21.296257,513,21.539307,21.373695
e00fce682c26b88b84ab26f2,2001-01-01.1,978371658,30.323792,21.797256,0.002441,0.002197,0.001465,0.312500,-0.781441,3.964844,47.667889,1688.250000,2499.187500,11.625000,1687.687500,2498.437500,10.875000,532,21.736145,21.253532,468,21.583557,21.346992
e00fce682c26b88b84ab26f2,2001-01-01.1,978372620,30.210876,21.578293,0.004272,0.003784,0.002441,0.312500,-0.781441,3.964844,48.449329,1685.625000,2499.000000,11.625000,1685.625000,2498.625000,10.875000,540,21.743774,21.154724,490,21.620178,21.218811
e00fce682c26b88b84ab26f2,2001-01-01.1,978373582,30.453491,21.578293,0.002441,0.002197,0.001465,0.312500,-0.781441,3.964844,47.667889,1683.562500,2499.000000,11.437500,1684.312500,2498.437500,10.875000,531,21.830750,21.069275,478,21.661377,21.146713
e00fce682c26b88b84ab26f2,2001-01-01.1,978374699,30.326843,21.634369,0.004150,0.003784,0.002441,0.312500,-0.781441,3.945312,143.785110,1683.750000,2499.000000,11.437500,1684.125000,2498.437500,10.875000,536,21.891785,21.082626,499,21.704102,21.160065
e00fce682c26b88b84ab26f2,2001-01-01.1,978375661,30.297852,21.602325,0.003418,0.002930,0.001831,0.312500,-0.781441,3.964844,48.449329,1683.000000,2499.000000,11.625000,1684.875000,2498.625000,10.875000,537,21.867371,21.154724,513,21.679688,21.232162
e00fce682c26b88b84ab26f2,2001-01-01.1,978376623,30.276489,21.765213,0.003052,0.002441,0.001587,0.312500,-0.781441,3.964844,48.449329,1655.062500,2498.812500,11.437500,1683.000000,2498.625000,10.875000,567,21.830750,20.802246,491,21.675110,21.146713
e00fce682c26b88b84ab26f2,2001-01-01.1,978377585,30.401611,22.048264,0.003052,0.002441,0.001587,0.312500,-0.781441,3.964844,47.667889,1651.875000,2498.812500,11.437500,1681.500000,2498.625000,10.875000,556,22.036743,20.690086,506,21.730042,21.090637
e00fce682c26b88b84ab26f2,2001-01-01.1,978378703,30.352783,22.018890,0.003052,0.002441,0.001587,0.312500,-0.781441,3.925781,130.500610,1657.687500,2498.812500,11.437500,1680.187500,2498.250000,10.875000,551,22.157288,20.703438,476,21.757507,21.061264
e00fce682c26b88b84ab26f2,2001-01-01.1,978379665,30.731201,21.578293,0.003174,0.002563,0.001709,0.312500,-0.781441,3.964844,47.667889,1663.875000,2498.812500,11.625000,1680.000000,2498.625000,10.875000,551,22.192383,20.775543,504,21.849060,21.061264
e00fce682c26b88b84ab26f2,2001-01-01.1,978380627,30.690002,21.578293,0.002075,0.001709,0.001221,0.312500,-0.781441,3.964844,48.449329,1669.500000,2498.812500,11.625000,1680.937500,2498.437500,10.875000,549,22.242737,20.871674,486,21.864319,21.090637
e00fce682c26b88b84ab26f2,2001-01-01.1,978381589,30.331421,21.695786,0.005859,0.004395,0.003296,0.312500,-0.781441,3.964844,47.667889,1674.000000,2498.625000,11.625000,1682.625000,2498.625000,10.875000,557,22.219849,20.983826,494,21.885681,21.176086
e00fce682c26b88b84ab26f2,2001-01-01.1,978382707,30.409241,21.695786,0.005493,0.004028,0.003174,0.312500,-0.781441,3.945312,143.785110,1678.875000,2499.000000,11.625000,1685.437500,2498.625000,10.875000,549,22.196960,21.098648,461,21.890259,21.274895
e00fce682c26b88b84ab26f2,2001-01-01.1,978383669,31.069946,21.821289,0.012085,0.008911,0.007202,0.312500,-0.781441,3.964844,47.667889,1682.625000,2499.000000,11.625000,1687.125000,2498.437500,10.875000,561,22.372437,21.226822,500,21.910095,21.360344
