NODE_ID,log_date,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27
e00fce682c26b88b84ab26f2,2020-11-20,1605866037,0.000000,-0.781441,3.398438,68.766785,63.450623,1.762085,0.000000,0.000000,0.000000,3.788834,83.638000,0.000000,400.000000,13722.000000,18454.000000,2.755432,83.772278,0.000000,400.000000,13776.000000,18627.000000,1169.250000,2498.062500,11.625000,1189.312500,2497.875000,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605867002,0.000000,-0.781441,3.398438,56.263737,63.294983,1.895599,0.000000,0.000000,0.000000,3.788834,83.795166,0.000000,400.000000,13719.000000,18457.000000,2.723389,83.901978,0.000000,400.000000,13775.000000,18629.000000,1168.875000,2498.062500,11.625000,1188.187500,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605867949,0.000000,-0.781441,3.398438,57.045181,63.130188,1.575165,0.000000,0.000000,0.000000,3.676682,83.801270,0.000000,400.000000,13726.000000,18471.000000,2.824860,84.132385,0.000000,400.000000,13778.000000,18635.000000,1168.312500,2498.062500,11.812500,1186.875000,2497.875000,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605868896,0.000000,-1.172161,3.398438,58.608059,63.446045,1.575165,0.000000,0.000000,0.000000,3.668671,83.950806,0.000000,400.000000,13726.000000,18471.000000,2.824860,84.207153,0.000000,400.000000,13786.000000,18647.000000,1167.750000,2497.687500,11.812500,1186.125000,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605869843,0.000000,-0.781441,3.398438,58.608059,63.519287,1.778107,0.000000,0.000000,0.000000,3.700714,84.173584,0.000000,400.000000,13721.000000,18476.000000,2.573853,84.239197,0.000000,400.000000,13782.000000,18651.000000,1167.000000,2497.687500,11.625000,1185.375000,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605870808,0.000000,-0.781441,3.398438,69.548233,63.427734,2.021103,0.000000,0.000000,0.000000,3.668671,84.237671,0.000000,400.000000,13725.000000,18471.000000,2.795486,84.533691,0.000000,400.000000,13783.000000,18643.000000,1166.250000,2498.062500,11.812500,1184.625000,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605871755,0.000000,-0.781441,3.398438,68.766785,63.262939,2.007751,0.000000,0.000000,0.000000,3.473740,84.243774,0.000000,400.000000,13727.000000,18490.000000,2.888947,84.640503,0.000000,400.000000,13786.000000,18655.000000,1165.687500,2498.062500,11.812500,1183.687500,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605872702,0.000000,-0.781441,3.398438,58.608059,63.238525,2.077179,0.000000,0.000000,0.000000,3.668671,84.378052,0.000000,400.000000,13731.000000,18484.000000,2.694016,84.706116,0.000000,400.000000,13788.000000,18652.000000,1165.500000,2498.062500,11.812500,1182.937500,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605873648,0.000000,-0.781441,3.398438,59.389500,63.211060,2.138596,0.000000,0.000000,0.000000,3.545837,84.552002,0.000000,400.000000,13736.000000,18492.000000,2.686005,84.831238,0.000000,400.000000,13787.000000,18647.000000,1165.312500,2498.062500,11.812500,1182.375000,2498.062500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605874613,0.000000,-0.781441,3.398438,63.296707,63.185120,2.021103,0.000000,0.000000,0.000000,3.668671,84.582520,0.000000,400.000000,13736.000000,18498.000000,2.686005,84.904480,0.000000,400.000000,13785.000000,18649.000000,1165.312500,2497.875000,11.625000,1181.812500,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605875560,0.000000,-0.781441,3.398438,68.766785,63.125610,2.138596,0.000000,0.000000,0.000000,3.607254,84.774780,0.000000,400.000000,13740.000000,18505.000000,2.723389,84.976196,0.000000,400.000000,13791.000000,18659.000000,1165.125000,2498.062500,11.812500,1181.250000,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605876507,0.117188,-0.781441,3.398438,68.766785,63.290405,2.045135,1.000000,1.000000,1.000000,3.639297,84.815979,0.000000,400.000000,13735.000000,18495.000000,2.694016,85.139465,0.000000,400.000000,13795.000000,18661.000000,1164.937500,2497.875000,11.812500,1180.687500,2497.500000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605877454,1.640625,-0.390720,3.398438,69.548233,63.029480,1.762085,19.000000,21.000000,25.000000,3.545837,84.869385,0.000000,400.000000,13737.000000,18500.000000,2.694016,85.173035,0.000000,400.000000,13790.000000,18655.000000,1164.562500,2497.875000,11.812500,1180.312500,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605878419,4.218750,1.953602,3.398438,58.608059,62.794495,1.487045,256.000000,291.000000,329.000000,3.545837,84.950256,0.000000,400.000000,13725.000000,18501.000000,2.694016,85.328674,0.000000,400.000000,13794.000000,18670.000000,1164.000000,2498.062500,11.812500,1179.937500,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605879365,4.882813,3.516484,3.398438,60.170940,63.143921,1.527100,401.000000,433.000000,475.000000,3.412323,84.919739,0.000000,400.000000,13733.000000,18506.000000,2.386932,85.380554,0.000000,400.000000,13803.000000,18670.000000,1162.500000,2497.875000,11.812500,1179.562500,2497.687500,11.062500
